CustomerID,LastPurshaceDate,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,TransactionID,PurchaseDate,Quantity,Unit price,Age,Gender,Region,ByCash,Color,ProductOnSale,ProductSeason,Reviews,Salary,Score,date,TotalCost
1296,2023-04-08,229,3,5010.0,193.0,651.0,653.0,28.0,95.0,95.0,78.0,Champions,333942,2023-04-08,3.0,906.0,29,male,North America,0,Lavender,0.0,summer,"Adidas basketball referee whistles for kids are lightweight and reliable, making them essential for young referees.",2523,5,2023-04-08,2718.0
1296,2023-04-08,229,3,5010.0,193.0,651.0,653.0,28.0,95.0,95.0,78.0,Champions,333382,2022-12-29,3.0,428.0,64,female,Asia,0,Brown,1.0,spring,"Adidas gym towels are absorbent, but the sizing may be smaller than expected.",2523,3,2022-12-29,1284.0
1323,2023-11-06,17,2,1196.0,638.0,544.0,492.0,93.0,80.0,79.0,83.0,Champions,961942,2023-11-06,2.0,150.0,45,female,South America ,1,Green,1.0,fall,"Adidas referee jerseys are well-designed, ensuring officials look professional on the field.",2813,5,2023-11-06,300.0
1323,2023-11-06,17,2,1196.0,638.0,544.0,492.0,93.0,80.0,79.0,83.0,Champions,619619,2023-05-18,2.0,448.0,46,male,Europe,0,Yellow,0.0,fall,The Adidas sneakers I bought squeak loudly with every step.,2813,1,2023-05-18,896.0
1333,2023-09-20,64,2,1664.0,515.0,544.0,517.0,75.0,80.0,79.0,78.0,Champions,144154,2023-09-20,2.0,402.0,31,female,North America,1,Maroon,1.0,summer,My Adidas NMDs are both stylish and comfortable. A solid 5 out of 5!,6278,5,2023-09-20,804.0
1333,2023-09-20,64,2,1664.0,515.0,544.0,517.0,75.0,80.0,79.0,78.0,Champions,243760,2023-01-02,2.0,430.0,49,female,Europe,1,Olive,1.0,winter,"My Adidas order was canceled without explanation, and I had to reorder.",6278,1,2023-01-02,860.0
1338,2023-08-29,86,2,312.0,468.0,544.0,144.0,68.0,80.0,79.0,76.0,Champions,874070,2022-12-02,2.0,71.0,25,male,North America,0,Purple,1.0,spring,"The Adidas Climacool t-shirt keeps me cool during workouts. Lightweight, breathable, and stylish. A solid 5 out of 5!",4161,5,2022-12-02,142.0
1338,2023-08-29,86,2,312.0,468.0,544.0,144.0,68.0,80.0,79.0,76.0,Champions,455131,2023-08-29,2.0,85.0,44,female,Europe,1,Olive,0.0,fall,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,4161,4,2023-08-29,170.0
1348,2023-11-10,13,2,2530.0,648.0,544.0,569.0,94.0,80.0,79.0,83.0,Champions,521088,2023-11-10,2.0,453.0,44,female,Europe,1,Purple,0.0,fall,"The durability of Adidas bags is good, though some may lack extra compartments.",2928,3,2023-11-10,906.0
1348,2023-11-10,13,2,2530.0,648.0,544.0,569.0,94.0,80.0,79.0,83.0,Champions,560304,2023-11-09,2.0,812.0,24,male,Asia,0,Green,0.0,spring,Adidas wrestling mats for kids provide a safe and cushioned surface for young wrestlers to practice on.,2928,5,2023-11-09,1624.0
1354,2023-09-20,64,2,2802.0,515.0,544.0,593.0,75.0,80.0,79.0,78.0,Champions,358219,2023-05-17,2.0,926.0,64,male,Asia,0,Orange,0.0,spring,"The Adidas store had a disorganized layout, making it hard to find items.",3034,1,2023-05-17,1852.0
1354,2023-09-20,64,2,2802.0,515.0,544.0,593.0,75.0,80.0,79.0,78.0,Champions,671581,2023-09-20,2.0,475.0,51,female,North America,1,Lavender,1.0,fall,"Adidas soccer gloves for kids provide a secure grip, enhancing the young goalkeeper's performance and confidence on the field.",3034,5,2023-09-20,950.0
1361,2023-10-31,23,2,1578.0,618.0,544.0,512.0,90.0,80.0,79.0,82.0,Champions,647319,2022-12-06,2.0,486.0,61,female,Asia,1,Green,1.0,fall,Adidas soccer goal nets for kids are durable and suitable for both practice and competitive play.,2740,5,2022-12-06,972.0
1361,2023-10-31,23,2,1578.0,618.0,544.0,512.0,90.0,80.0,79.0,82.0,Champions,295909,2023-10-31,2.0,303.0,55,male,Asia,0,Olive,0.0,fall,"Adidas soccer gloves for kids provide a secure grip, enhancing the young goalkeeper's performance.",2740,5,2023-10-31,606.0
1368,2023-08-25,90,2,3022.0,458.0,544.0,610.0,67.0,80.0,79.0,76.0,Champions,993914,2023-08-25,2.0,645.0,38,female,Europe,1,Cyan,0.0,spring,The Adidas Badge of Sport sweatshirt is cozy and stylish. Great for casual outings – a perfect 5 out of 5!,6568,5,2023-08-25,1290.0
1368,2023-08-25,90,2,3022.0,458.0,544.0,610.0,67.0,80.0,79.0,76.0,Champions,884469,2023-05-12,2.0,866.0,35,male,South America ,0,Cyan,1.0,winter,The Adidas sneakers I bought are poorly constructed.,6568,1,2023-05-12,1732.0
1375,2023-11-08,15,3,5547.0,642.0,651.0,664.0,93.0,95.0,95.0,94.0,Champions,632571,2023-10-13,3.0,943.0,64,male,South America ,1,Gray,0.0,winter,"Adidas basketballs provide a reliable and consistent performance, meeting high standards.",2465,5,2023-10-13,2829.0
1375,2023-11-08,15,3,5547.0,642.0,651.0,664.0,93.0,95.0,95.0,94.0,Champions,153755,2023-11-08,3.0,427.0,37,male,Asia,0,Brown,0.0,fall,"Adidas basketball jerseys for kids combine style and functionality, meeting the needs of young players.",2465,5,2023-11-08,1281.0
1375,2023-11-08,15,3,5547.0,642.0,651.0,664.0,93.0,95.0,95.0,94.0,Champions,797853,2023-06-02,3.0,479.0,45,female,Europe,0,Green,1.0,winter,"Adidas soccer goals for kids are built to endure countless matches, providing a reliable setup for aspiring soccer stars.",2465,5,2023-06-02,1437.0
1378,2023-10-27,27,4,4749.0,608.0,684.0,650.0,88.0,100.0,99.0,97.0,Champions,460501,2023-10-27,3.0,71.0,50,male,North America,0,Turquoise,0.0,winter,"Adidas backpacks are both fashionable and functional, providing ample space and durability.",3108,5,2023-10-27,213.0
1378,2023-10-27,27,4,4749.0,608.0,684.0,650.0,88.0,100.0,99.0,97.0,Champions,780513,2023-03-02,3.0,885.0,44,male,Europe,0,Maroon,0.0,summer,The Adidas Ultraboost 22 shoes are a step above the rest. Unparalleled comfort – a perfect 5 out of 5!,3108,5,2023-03-02,2655.0
1378,2023-10-27,27,4,4749.0,608.0,684.0,650.0,88.0,100.0,99.0,97.0,Champions,847391,2023-09-16,3.0,71.0,20,male,South America ,0,Maroon,1.0,summer,"Adidas cycling shorts provide comfort and flexibility, making them suitable for long rides.",3108,4,2023-09-16,213.0
1378,2023-10-27,27,4,4749.0,608.0,684.0,650.0,88.0,100.0,99.0,97.0,Champions,410424,2023-09-20,3.0,556.0,57,female,South America ,0,Purple,1.0,winter,"Adidas soccer shorts for kids are stylish and comfortable, perfect for young athletes.",3108,4,2023-09-20,1668.0
1388,2023-10-04,50,2,1702.0,553.0,544.0,521.0,80.0,80.0,79.0,80.0,Champions,486883,2023-01-27,2.0,449.0,35,male,Asia,1,Olive,0.0,winter,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,3567,5,2023-01-27,898.0
1388,2023-10-04,50,2,1702.0,553.0,544.0,521.0,80.0,80.0,79.0,80.0,Champions,294746,2023-10-04,2.0,402.0,50,male,South America ,1,Blue,1.0,spring,"I ordered a specific Adidas model, but they sent me the wrong one.",3567,1,2023-10-04,804.0
1389,2023-05-14,193,3,4716.0,248.0,651.0,649.0,36.0,95.0,95.0,80.0,Champions,568854,2023-05-14,3.0,375.0,56,male,Asia,0,Yellow,0.0,fall,"Adidas basketball jerseys for kids are a perfect blend of style and practicality, meeting the unique needs of young players.",2838,5,2023-05-14,1125.0
1389,2023-05-14,193,3,4716.0,248.0,651.0,649.0,36.0,95.0,95.0,80.0,Champions,557354,2023-05-07,3.0,529.0,28,female,Asia,0,Green,1.0,spring,"Adidas lacrosse sticks for kids are designed with precision, providing young players with the tools to excel in the game.",2838,5,2023-05-07,1587.0
1389,2023-05-14,193,3,4716.0,248.0,651.0,649.0,36.0,95.0,95.0,80.0,Champions,670071,2022-12-13,3.0,668.0,33,male,Europe,1,Magenta,0.0,fall,Adidas soccer balls for kids are durable and sized appropriately for young players.,2838,5,2022-12-13,2004.0
1395,2023-05-01,206,3,6623.0,226.0,651.0,677.0,33.0,95.0,95.0,79.0,Champions,864804,2023-05-01,3.0,619.0,26,female,North America,1,Olive,0.0,summer,"The comfort of Adidas shoes is great, but they may not be suitable for wide feet.",6761,3,2023-05-01,1857.0
1395,2023-05-01,206,3,6623.0,226.0,651.0,677.0,33.0,95.0,95.0,79.0,Champions,186929,2022-12-02,3.0,953.75,22,male,North America,0,Pink,1.0,summer,Adidas cricket bats for kids are well-crafted and suitable for aspiring young cricketers.,6761,5,2022-12-02,2861.25
1395,2023-05-01,206,3,6623.0,226.0,651.0,677.0,33.0,95.0,95.0,79.0,Champions,565395,2022-11-28,3.0,635.0,46,male,Asia,1,Gray,1.0,summer,"Adidas judo uniforms for kids are durable and comfortable, allowing young judokas to focus on their training.",6761,5,2022-11-28,1905.0
1414,2023-08-10,105,3,4344.0,419.0,651.0,641.0,61.0,95.0,95.0,86.0,Champions,194695,2023-05-08,3.0,115.0,61,female,Asia,1,Turquoise,0.0,summer,"Adidas gym towels are absorbent and durable, perfect for workouts and sports activities.",2355,5,2023-05-08,345.0
1414,2023-08-10,105,3,4344.0,419.0,651.0,641.0,61.0,95.0,95.0,86.0,Champions,640876,2023-08-10,3.0,827.0,37,male,South America ,1,Gray,0.0,fall,"Adidas swim goggles for kids make swimming enjoyable and safe, offering clear vision and optimal comfort.",2355,5,2023-08-10,2481.0
1414,2023-08-10,105,3,4344.0,419.0,651.0,641.0,61.0,95.0,95.0,86.0,Champions,873986,2023-07-23,3.0,506.0,58,male,Asia,1,Pink,0.0,winter,"Adidas wrestling shoes for kids offer reliable grip and support, enhancing performance on the mat.",2355,5,2023-07-23,1518.0
1417,2023-09-26,58,3,4440.0,535.0,651.0,646.0,78.0,95.0,95.0,91.0,Champions,143610,2023-03-19,3.0,447.0,28,male,North America,1,Orange,1.0,winter,"Adidas gymnastics leotards for kids combine flexibility and style, allowing young gymnasts to shine in their performances.",5098,5,2023-03-19,1341.0
1417,2023-09-26,58,3,4440.0,535.0,651.0,646.0,78.0,95.0,95.0,91.0,Champions,572014,2023-09-26,3.0,198.0,49,female,North America,1,Lavender,0.0,spring,"Adidas soccer gloves provide a secure grip, enhancing the goalkeeper's performance.",5098,4,2023-09-26,594.0
1417,2023-09-26,58,3,4440.0,535.0,651.0,646.0,78.0,95.0,95.0,91.0,Champions,648420,2023-06-12,3.0,835.0,33,female,North America,1,Turquoise,1.0,summer,The design of Adidas products is often too plain for my liking.,5098,2,2023-06-12,2505.0
1421,2023-08-20,95,2,2589.0,449.0,544.0,576.0,65.0,80.0,79.0,76.0,Champions,764524,2023-08-20,3.0,782.0,38,female,South America ,1,Yellow,1.0,winter,"Adidas volleyball shoes combine comfort and performance, enhancing agility on the court.",1062,4,2023-08-20,2346.0
1421,2023-08-20,95,2,2589.0,449.0,544.0,576.0,65.0,80.0,79.0,76.0,Champions,834937,2023-06-24,3.0,81.0,37,female,Europe,1,Gray,0.0,spring,"Adidas swim goggles for kids offer clear vision and comfort, making swimming enjoyable and safe.",1020,5,2023-06-24,243.0
1443,2023-06-15,161,3,4358.0,316.0,651.0,643.0,46.0,95.0,95.0,83.0,Champions,106165,2023-03-31,3.0,306.0,34,male,South America ,0,Purple,1.0,summer,"The Adidas Ultra Boost series offers excellent cushioning, but they're on the expensive side.",4746,3,2023-03-31,918.0
1443,2023-06-15,161,3,4358.0,316.0,651.0,643.0,46.0,95.0,95.0,83.0,Champions,351113,2023-06-15,3.0,193.0,55,female,South America ,0,Magenta,0.0,fall,Impressed with the ventilation in my Adidas Own the Run running shorts. Perfect for hot weather – 5 out of 5!,4746,5,2023-06-15,579.0
1443,2023-06-15,161,3,4358.0,316.0,651.0,643.0,46.0,95.0,95.0,83.0,Champions,913891,2022-12-07,3.0,953.75,47,male,Asia,1,Lavender,0.0,summer,"Adidas referee jerseys have a professional look, but the sizing may run small.",4746,3,2022-12-07,2861.25
1456,2023-11-18,5,2,2548.0,670.0,544.0,571.0,97.0,80.0,79.0,84.0,Champions,284269,2023-08-03,2.0,644.0,48,male,North America,1,Maroon,1.0,summer,"Adidas volleyball shoes for kids provide comfort and support, enhancing their performance on the court.",3084,5,2023-08-03,1288.0
1456,2023-11-18,5,2,2548.0,670.0,544.0,571.0,97.0,80.0,79.0,84.0,Champions,468527,2023-11-18,2.0,630.0,28,female,Asia,1,Magenta,0.0,fall,Not the best value for money when it comes to Adidas.,3084,2,2023-11-18,1260.0
1460,2023-10-15,39,2,1130.0,574.0,544.0,488.0,84.0,80.0,79.0,80.0,Champions,648779,2023-05-17,2.0,254.0,52,male,South America ,1,Orange,0.0,summer,"Adidas, your return process is overly complicated and time-consuming.",3256,1,2023-05-17,508.0
1460,2023-10-15,39,2,1130.0,574.0,544.0,488.0,84.0,80.0,79.0,80.0,Champions,321595,2023-10-15,2.0,311.0,30,male,North America,0,Pink,1.0,winter,"Adidas wrestling shoes for kids offer reliable grip and support, enhancing performance on the mat.",3256,5,2023-10-15,622.0
1467,2023-09-09,75,3,6390.0,491.0,651.0,675.0,71.0,95.0,95.0,89.0,Champions,931918,2023-02-25,3.0,855.0,32,female,South America ,0,Pink,1.0,winter,"Adidas soccer goals for kids are durable and well-designed, ensuring a reliable setup for games.",3640,5,2023-02-25,2565.0
1467,2023-09-09,75,3,6390.0,491.0,651.0,675.0,71.0,95.0,95.0,89.0,Champions,568316,2022-12-19,3.0,763.0,58,male,South America ,1,Olive,1.0,spring,"Adidas basketballs are durable and well-balanced, ensuring a great playing experience.",3640,4,2022-12-19,2289.0
1467,2023-09-09,75,3,6390.0,491.0,651.0,675.0,71.0,95.0,95.0,89.0,Champions,166908,2023-09-09,3.0,512.0,55,male,Asia,1,Green,0.0,summer,"Adidas lacrosse sticks for kids offer a perfect balance of strength and control, allowing young players to excel in the game.",3640,5,2023-09-09,1536.0
1470,2023-11-11,12,2,3196.0,650.0,544.0,617.0,95.0,80.0,79.0,83.0,Champions,391023,2023-09-06,2.0,722.0,20,female,South America ,0,Olive,0.0,winter,"Adidas running jackets for kids offer protection from the elements, allowing them to stay active in various weather conditions.",3415,5,2023-09-06,1444.0
1470,2023-11-11,12,2,3196.0,650.0,544.0,617.0,95.0,80.0,79.0,83.0,Champions,697796,2023-11-11,2.0,876.0,38,female,South America ,1,mix,0.0,spring,Adidas basketballs for kids are well-constructed and suitable for junior players.,3415,5,2023-11-11,1752.0
1472,2023-11-17,6,2,396.0,668.0,544.0,189.0,97.0,80.0,79.0,84.0,Champions,391493,2023-11-17,2.0,127.0,52,male,South America ,0,Olive,1.0,summer,"Adidas workout headbands are comfortable and functional, keeping sweat at bay during exercise.",2326,5,2023-11-17,254.0
1472,2023-11-17,6,2,396.0,668.0,544.0,189.0,97.0,80.0,79.0,84.0,Champions,867823,2023-02-21,2.0,71.0,51,female,North America,0,Green,0.0,summer,"Overall, my experience with Adidas has been underwhelming.",2326,2,2023-02-21,142.0
1476,2023-10-22,32,3,8342.0,594.0,651.0,687.0,86.0,95.0,95.0,93.0,Champions,703298,2023-07-13,3.0,953.75,36,male,North America,1,Blue,1.0,fall,"Adidas tracksuits are not only stylish but also durable, standing the test of time.",5991,4,2023-07-13,2861.25
1476,2023-10-22,32,3,8342.0,594.0,651.0,687.0,86.0,95.0,95.0,93.0,Champions,127621,2023-05-23,3.0,873.0,63,male,Europe,1,Red,1.0,winter,Adidas soccer balls for kids are durable and sized appropriately for young players.,5991,5,2023-05-23,2619.0
1476,2023-10-22,32,3,8342.0,594.0,651.0,687.0,86.0,95.0,95.0,93.0,Champions,951072,2023-10-22,3.0,953.75,49,female,Asia,1,Gray,1.0,fall,"Adidas lacrosse sticks for kids are designed with precision, providing young players with the tools to excel in the game.",5991,5,2023-10-22,2861.25
1489,2023-10-02,52,3,1983.0,548.0,651.0,538.0,80.0,95.0,95.0,91.0,Champions,812620,2023-10-02,3.0,71.0,37,female,Europe,1,Green,1.0,spring,"My Adidas shoes fell apart, and the warranty didn't cover it.",6683,1,2023-10-02,213.0
1489,2023-10-02,52,3,1983.0,548.0,651.0,538.0,80.0,95.0,95.0,91.0,Champions,835176,2023-08-29,3.0,225.0,47,female,North America,1,Orange,1.0,spring,"Adidas wrestling shoes offer excellent grip and support, enhancing performance on the mat.",6683,4,2023-08-29,675.0
1489,2023-10-02,52,3,1983.0,548.0,651.0,538.0,80.0,95.0,95.0,91.0,Champions,409774,2023-06-24,3.0,365.0,57,female,Asia,1,Olive,1.0,spring,"Adidas lacrosse sticks for kids are designed to ignite a love for the sport, providing a lightweight and maneuverable option for young players.",6683,5,2023-06-24,1095.0
1490,2023-10-25,29,4,6783.0,601.0,684.0,679.0,87.0,100.0,99.0,97.0,Champions,163282,2023-08-25,3.0,591.0,42,female,Asia,0,Turquoise,0.0,winter,Adidas could improve on the comfort of its footwear.,2940,2,2023-08-25,1773.0
1490,2023-10-25,29,4,6783.0,601.0,684.0,679.0,87.0,100.0,99.0,97.0,Champions,766726,2022-12-28,3.0,552.0,28,male,Europe,1,Red,0.0,spring,"Adidas triathlon suits for kids combine comfort and functionality, supporting young triathletes in their competitions.",2940,5,2022-12-28,1656.0
1490,2023-10-25,29,4,6783.0,601.0,684.0,679.0,87.0,100.0,99.0,97.0,Champions,310691,2023-10-25,3.0,229.0,45,female,North America,0,Orange,0.0,winter,"Adidas soccer cleats for kids provide good traction on the field, ensuring safety and performance.",2940,5,2023-10-25,687.0
1490,2023-10-25,29,4,6783.0,601.0,684.0,679.0,87.0,100.0,99.0,97.0,Champions,513674,2023-02-19,3.0,889.0,26,female,South America ,1,Magenta,1.0,summer,Adidas basketball hoops for kids are not just recreational; they inspire budding athletes to develop their skills and passion for the game.,2940,5,2023-02-19,2667.0
1502,2023-08-18,97,3,6651.0,444.0,651.0,678.0,65.0,95.0,95.0,87.0,Champions,557149,2023-07-12,3.0,518.0,34,female,Asia,1,Brown,1.0,spring,"Adidas basketball hoops for kids are sturdy and adjustable, providing hours of fun.",4505,5,2023-07-12,1554.0
1502,2023-08-18,97,3,6651.0,444.0,651.0,678.0,65.0,95.0,95.0,87.0,Champions,106197,2023-04-19,3.0,868.0,42,male,South America ,0,Red,0.0,summer,"Adidas golf balls offer consistent performance, meeting the standards of avid golfers.",4505,4,2023-04-19,2604.0
1502,2023-08-18,97,3,6651.0,444.0,651.0,678.0,65.0,95.0,95.0,87.0,Champions,400860,2023-08-18,3.0,831.0,36,male,South America ,1,Purple,0.0,fall,"Adidas cycling jerseys are breathable and stylish, enhancing the cycling experience.",4505,4,2023-08-18,2493.0
1506,2023-08-14,101,3,7022.0,434.0,651.0,681.0,63.0,95.0,95.0,87.0,Champions,393458,2023-08-14,3.0,634.0,53,female,North America,0,Orange,0.0,fall,"Adidas, your products used to be better; now, they're just disappointing.",3198,1,2023-08-14,1902.0
1506,2023-08-14,101,3,7022.0,434.0,651.0,681.0,63.0,95.0,95.0,87.0,Champions,760709,2023-02-18,3.0,753.0,57,male,Asia,1,Red,1.0,winter,Impressed with the fit of my Adidas Own the Run 3-Stripes PB Tee. Perfect for running – 5 out of 5!,3198,5,2023-02-18,2259.0
1506,2023-08-14,101,3,7022.0,434.0,651.0,681.0,63.0,95.0,95.0,87.0,Champions,756235,2023-06-25,3.0,953.75,53,female,North America,1,Turquoise,1.0,winter,"Adidas soccer gloves for kids provide a secure grip, enhancing the young goalkeeper's performance.",3198,4,2023-06-25,2861.25
1527,2023-09-24,60,3,5493.0,529.0,651.0,660.0,77.0,95.0,95.0,90.0,Champions,861844,2023-04-20,3.0,71.0,45,male,Europe,0,Green,0.0,fall,"Adidas gymnastics mats for kids offer cushioning and support, ensuring a safe environment for gymnastics practice.",3055,5,2023-04-20,213.0
1527,2023-09-24,60,3,5493.0,529.0,651.0,660.0,77.0,95.0,95.0,90.0,Champions,286975,2023-08-13,3.0,926.0,20,male,North America,1,Lavender,0.0,spring,The Adidas sneakers I bought are poorly constructed.,3055,1,2023-08-13,2778.0
1527,2023-09-24,60,3,5493.0,529.0,651.0,660.0,77.0,95.0,95.0,90.0,Champions,743346,2023-09-24,3.0,834.0,62,male,South America ,1,Green,1.0,fall,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,3055,5,2023-09-24,2502.0
1528,2023-11-19,4,2,1154.0,674.0,544.0,489.0,98.0,80.0,79.0,84.0,Champions,222227,2023-01-20,2.0,140.0,26,male,Asia,1,Pink,0.0,winter,"Adidas compression socks provide support and comfort, making them ideal for athletes.",5794,4,2023-01-20,280.0
1528,2023-11-19,4,2,1154.0,674.0,544.0,489.0,98.0,80.0,79.0,84.0,Champions,442439,2023-11-19,2.0,437.0,22,male,North America,0,Orange,1.0,winter,"Adidas swim goggles for kids offer clear vision and comfort, making swimming enjoyable and safe.",5794,5,2023-11-19,874.0
1533,2023-03-30,238,3,3615.0,176.0,651.0,630.0,26.0,95.0,95.0,78.0,Champions,361359,2023-03-30,3.0,304.0,24,male,Asia,0,Magenta,0.0,spring,"Absolutely thrilled with my Adidas Ultraboost sneakers! The comfort is unmatched, and they look sleek.",4758,5,2023-03-30,912.0
1533,2023-03-30,238,3,3615.0,176.0,651.0,630.0,26.0,95.0,95.0,78.0,Champions,495466,2023-02-01,3.0,784.0,56,female,South America ,1,Green,1.0,fall,"Adidas basketball shorts combine style and functionality, meeting the needs of basketball players.",4758,4,2023-02-01,2352.0
1533,2023-03-30,238,3,3615.0,176.0,651.0,630.0,26.0,95.0,95.0,78.0,Champions,955717,2023-02-13,3.0,117.0,36,female,Europe,1,Olive,1.0,fall,"Adidas basketball shorts for kids strike the right balance between style and functionality, meeting the demands of energetic young players.",4758,5,2023-02-13,351.0
1536,2023-06-14,162,3,5025.0,312.0,651.0,656.0,45.0,95.0,95.0,82.0,Champions,856742,2023-06-14,3.0,594.0,36,female,South America ,0,Pink,0.0,summer,My Adidas Ultraboost S&L sneakers are stylish and provide excellent cushioning. A solid 5 stars!,5901,5,2023-06-14,1782.0
1536,2023-06-14,162,3,5025.0,312.0,651.0,656.0,45.0,95.0,95.0,82.0,Champions,481302,2023-03-03,3.0,655.0,33,female,Europe,1,Green,0.0,winter,"Adidas lacrosse sticks for kids provide a perfect balance of strength and control, allowing young players to excel in the game.",5901,5,2023-03-03,1965.0
1536,2023-06-14,162,3,5025.0,312.0,651.0,656.0,45.0,95.0,95.0,82.0,Champions,416855,2022-12-07,3.0,426.0,47,female,Asia,1,Olive,0.0,summer,Adidas basketballs for kids are durable and suitable for junior players.,5901,5,2022-12-07,1278.0
1543,2023-09-05,79,3,4356.0,480.0,651.0,642.0,70.0,95.0,95.0,89.0,Champions,824017,2023-07-31,3.0,174.0,20,female,South America ,0,Red,0.0,winter,"Adidas basketball shooting sleeves for kids provide compression and support, aiding in muscle recovery and performance.",3473,5,2023-07-31,522.0
1543,2023-09-05,79,3,4356.0,480.0,651.0,642.0,70.0,95.0,95.0,89.0,Champions,478982,2023-09-05,3.0,882.0,44,male,South America ,1,Olive,1.0,fall,The Adidas logo on my bag started peeling off after a short time.,3473,1,2023-09-05,2646.0
1543,2023-09-05,79,3,4356.0,480.0,651.0,642.0,70.0,95.0,95.0,89.0,Champions,219804,2023-04-13,3.0,396.0,63,female,North America,0,Maroon,1.0,fall,"Adidas basketball shooting targets for kids are portable and easy to set up, helping young players improve their shooting accuracy.",3473,5,2023-04-13,1188.0
1546,2023-09-18,66,2,2390.0,508.0,544.0,557.0,74.0,80.0,79.0,78.0,Champions,763842,2023-09-18,2.0,503.0,18,female,North America,1,Yellow,1.0,fall,"Adidas weightlifting belts provide essential support, promoting proper lifting technique.",4017,5,2023-09-18,1006.0
1546,2023-09-18,66,2,2390.0,508.0,544.0,557.0,74.0,80.0,79.0,78.0,Champions,852433,2023-01-17,2.0,692.0,60,male,Europe,0,Orange,1.0,spring,Adidas track pants for kids offer a comfortable and stylish option for casual wear or sports activities.,4017,5,2023-01-17,1384.0
1561,2023-09-05,79,2,2778.0,480.0,544.0,591.0,70.0,80.0,79.0,77.0,Champions,337017,2023-09-05,2.0,492.0,53,male,Asia,1,Yellow,0.0,summer,"Adidas slides offer comfort and convenience, making them perfect for casual wear.",2805,4,2023-09-05,984.0
1561,2023-09-05,79,2,2778.0,480.0,544.0,591.0,70.0,80.0,79.0,77.0,Champions,104981,2023-02-21,2.0,897.0,61,female,South America ,0,Gray,1.0,fall,"Adidas wrestling shoes offer good grip, but they may run narrow for some users.",2805,3,2023-02-21,1794.0
1570,2023-09-21,63,3,3495.0,518.0,651.0,626.0,75.0,95.0,95.0,90.0,Champions,520918,2022-12-11,3.0,218.0,42,female,North America,0,Pink,1.0,fall,"Adidas basketballs are reliable for both indoor and outdoor play, showcasing durability.",2998,4,2022-12-11,654.0
